instrumen,tipe,waktu_wib,nilai,satuan,raw,suhu_raw,sumber,flag,kalibrasi_id,catatan
INC-01,INC,2026-09-16T09:00:00+07:00,264.830,mm,,,telemetry,,,
INC-01,INC,2026-09-16T10:00:00+07:00,264.757,mm,,,telemetry,,,
INC-01,INC,2026-09-16T11:00:00+07:00,264.956,mm,,,telemetry,,,
INC-01,INC,2026-09-16T12:00:00+07:00,265.166,mm,,,telemetry,,,
INC-01,INC,2026-09-16T13:00:00+07:00,264.902,mm,,,telemetry,,,
INC-01,INC,2026-09-16T14:00:00+07:00,264.952,mm,,,telemetry,,,
INC-01,INC,2026-09-16T15:00:00+07:00,265.358,mm,,,telemetry,,,
INC-01,INC,2026-09-16T16:00:00+07:00,265.030,mm,,,telemetry,,,
INC-01,INC,2026-09-16T17:00:00+07:00,265.187,mm,,,telemetry,,,
INC-01,INC,2026-09-16T18:00:00+07:00,265.192,mm,,,telemetry,,,
INC-01,INC,2026-09-16T19:00:00+07:00,264.733,mm,,,telemetry,,,
INC-01,INC,2026-09-16T20:00:00+07:00,264.956,mm,,,telemetry,,,
INC-01,INC,2026-09-16T21:00:00+07:00,265.048,mm,,,telemetry,,,
INC-01,INC,2026-09-16T22:00:00+07:00,265.294,mm,,,telemetry,,,
INC-01,INC,2026-09-16T23:00:00+07:00,264.857,mm,,,telemetry,,,
INC-01,INC,2026-09-17T00:00:00+07:00,265.226,mm,,,telemetry,,,
INC-01,INC,2026-09-17T01:00:00+07:00,265.324,mm,,,telemetry,,,
INC-01,INC,2026-09-17T02:00:00+07:00,265.049,mm,,,telemetry,,,
INC-01,INC,2026-09-17T03:00:00+07:00,265.199,mm,,,telemetry,,,
INC-01,INC,2026-09-17T04:00:00+07:00,264.741,mm,,,telemetry,,,
INC-01,INC,2026-09-17T05:00:00+07:00,264.841,mm,,,telemetry,,,
INC-01,INC,2026-09-17T06:00:00+07:00,265.275,mm,,,telemetry,,,
INC-01,INC,2026-09-17T07:00:00+07:00,265.168,mm,,,telemetry,,,
INC-01,INC,2026-09-17T08:00:00+07:00,264.695,mm,,,telemetry,,,
INC-01,INC,2026-09-17T09:00:00+07:00,265.378,mm,,,telemetry,,,
INC-01,INC,2026-09-17T10:00:00+07:00,265.100,mm,,,telemetry,,,
INC-01,INC,2026-09-17T11:00:00+07:00,264.869,mm,,,telemetry,,,
INC-01,INC,2026-09-17T12:00:00+07:00,264.939,mm,,,telemetry,,,
INC-01,INC,2026-09-17T13:00:00+07:00,264.733,mm,,,telemetry,,,
INC-01,INC,2026-09-17T14:00:00+07:00,265.097,mm,,,telemetry,,,
INC-01,INC,2026-09-17T15:00:00+07:00,265.210,mm,,,telemetry,,,
INC-01,INC,2026-09-17T16:00:00+07:00,264.980,mm,,,telemetry,,,
INC-01,INC,2026-09-17T17:00:00+07:00,265.163,mm,,,telemetry,,,
INC-01,INC,2026-09-17T18:00:00+07:00,264.775,mm,,,telemetry,,,
INC-01,INC,2026-09-17T19:00:00+07:00,265.112,mm,,,telemetry,,,
INC-01,INC,2026-09-17T20:00:00+07:00,265.005,mm,,,telemetry,,,
INC-01,INC,2026-09-17T21:00:00+07:00,265.071,mm,,,telemetry,,,
INC-01,INC,2026-09-17T22:00:00+07:00,265.501,mm,,,telemetry,,,
INC-01,INC,2026-09-17T23:00:00+07:00,264.726,mm,,,telemetry,,,
INC-01,INC,2026-09-18T00:00:00+07:00,264.902,mm,,,telemetry,,,
INC-01,INC,2026-09-18T01:00:00+07:00,265.216,mm,,,telemetry,,,
INC-01,INC,2026-09-18T02:00:00+07:00,265.158,mm,,,telemetry,,,
INC-01,INC,2026-09-18T03:00:00+07:00,265.227,mm,,,telemetry,,,
INC-01,INC,2026-09-18T04:00:00+07:00,264.925,mm,,,telemetry,,,
INC-01,INC,2026-09-18T05:00:00+07:00,264.627,mm,,,telemetry,,,
INC-01,INC,2026-09-18T06:00:00+07:00,264.863,mm,,,telemetry,,,
INC-01,INC,2026-09-18T07:00:00+07:00,265.202,mm,,,telemetry,,,
INC-01,INC,2026-09-18T08:00:00+07:00,265.295,mm,,,telemetry,,,
INC-01,INC,2026-09-18T09:00:00+07:00,265.247,mm,,,telemetry,,,
INC-01,INC,2026-09-18T10:00:00+07:00,264.823,mm,,,telemetry,,,
INC-01,INC,2026-09-18T11:00:00+07:00,265.633,mm,,,telemetry,,,
INC-01,INC,2026-09-18T12:00:00+07:00,265.138,mm,,,telemetry,,,
INC-01,INC,2026-09-18T13:00:00+07:00,264.860,mm,,,telemetry,,,
INC-01,INC,2026-09-18T14:00:00+07:00,264.773,mm,,,telemetry,,,
INC-01,INC,2026-09-18T15:00:00+07:00,265.256,mm,,,telemetry,,,
INC-01,INC,2026-09-18T16:00:00+07:00,265.292,mm,,,telemetry,,,
INC-01,INC,2026-09-18T17:00:00+07:00,265.102,mm,,,telemetry,,,
INC-01,INC,2026-09-18T18:00:00+07:00,265.035,mm,,,telemetry,,,
INC-01,INC,2026-09-18T19:00:00+07:00,264.795,mm,,,telemetry,,,
INC-01,INC,2026-09-18T20:00:00+07:00,264.580,mm,,,telemetry,,,
INC-01,INC,2026-09-18T21:00:00+07:00,265.155,mm,,,telemetry,,,
INC-01,INC,2026-09-18T22:00:00+07:00,265.165,mm,,,telemetry,,,
INC-01,INC,2026-09-18T23:00:00+07:00,264.680,mm,,,telemetry,,,
INC-01,INC,2026-09-19T00:00:00+07:00,265.348,mm,,,telemetry,,,
INC-01,INC,2026-09-19T01:00:00+07:00,264.720,mm,,,telemetry,,,
INC-01,INC,2026-09-19T02:00:00+07:00,265.349,mm,,,telemetry,,,
INC-01,INC,2026-09-19T03:00:00+07:00,264.930,mm,,,telemetry,,,
INC-01,INC,2026-09-19T04:00:00+07:00,265.089,mm,,,telemetry,,,
INC-01,INC,2026-09-19T05:00:00+07:00,265.090,mm,,,telemetry,,,
INC-01,INC,2026-09-19T06:00:00+07:00,264.392,mm,,,telemetry,,,
INC-01,INC,2026-09-19T07:00:00+07:00,264.821,mm,,,telemetry,,,
INC-01,INC,2026-09-19T08:00:00+07:00,264.920,mm,,,telemetry,,,
INC-01,INC,2026-09-19T09:00:00+07:00,264.982,mm,,,telemetry,,,
INC-01,INC,2026-09-19T10:00:00+07:00,265.389,mm,,,telemetry,,,
INC-01,INC,2026-09-19T11:00:00+07:00,264.986,mm,,,telemetry,,,
INC-01,INC,2026-09-19T12:00:00+07:00,264.500,mm,,,telemetry,,,
INC-01,INC,2026-09-19T13:00:00+07:00,264.668,mm,,,telemetry,,,
INC-01,INC,2026-09-19T14:00:00+07:00,265.182,mm,,,telemetry,,,
INC-01,INC,2026-09-19T15:00:00+07:00,265.061,mm,,,telemetry,,,
INC-01,INC,2026-09-19T16:00:00+07:00,265.352,mm,,,telemetry,,,
INC-01,INC,2026-09-19T17:00:00+07:00,265.177,mm,,,telemetry,,,
INC-01,INC,2026-09-19T18:00:00+07:00,264.955,mm,,,telemetry,,,
INC-01,INC,2026-09-19T19:00:00+07:00,265.310,mm,,,telemetry,,,
INC-01,INC,2026-09-19T20:00:00+07:00,265.386,mm,,,telemetry,,,
INC-01,INC,2026-09-19T21:00:00+07:00,264.993,mm,,,telemetry,,,
INC-01,INC,2026-09-19T22:00:00+07:00,264.994,mm,,,telemetry,,,
INC-01,INC,2026-09-19T23:00:00+07:00,264.477,mm,,,telemetry,,,
INC-01,INC,2026-09-20T00:00:00+07:00,264.891,mm,,,telemetry,,,
INC-01,INC,2026-09-20T01:00:00+07:00,265.082,mm,,,telemetry,,,
INC-01,INC,2026-09-20T02:00:00+07:00,264.723,mm,,,telemetry,,,
INC-01,INC,2026-09-20T03:00:00+07:00,264.769,mm,,,telemetry,,,
INC-01,INC,2026-09-20T04:00:00+07:00,264.896,mm,,,telemetry,,,
INC-01,INC,2026-09-20T05:00:00+07:00,265.066,mm,,,telemetry,,,
INC-01,INC,2026-09-20T06:00:00+07:00,264.750,mm,,,telemetry,,,
INC-01,INC,2026-09-20T07:00:00+07:00,264.947,mm,,,telemetry,,,
INC-01,INC,2026-09-20T08:00:00+07:00,265.568,mm,,,telemetry,,,
INC-01,INC,2026-09-20T09:00:00+07:00,265.009,mm,,,telemetry,,,
INC-01,INC,2026-09-20T10:00:00+07:00,264.859,mm,,,telemetry,,,
INC-01,INC,2026-09-20T11:00:00+07:00,264.895,mm,,,telemetry,,,
INC-01,INC,2026-09-20T12:00:00+07:00,265.225,mm,,,telemetry,,,
INC-01,INC,2026-09-20T13:00:00+07:00,264.656,mm,,,telemetry,,,
INC-01,INC,2026-09-20T14:00:00+07:00,265.331,mm,,,telemetry,,,
INC-01,INC,2026-09-20T15:00:00+07:00,264.969,mm,,,telemetry,,,
INC-01,INC,2026-09-20T16:00:00+07:00,265.178,mm,,,telemetry,,,
INC-01,INC,2026-09-20T17:00:00+07:00,265.133,mm,,,telemetry,,,
INC-01,INC,2026-09-20T18:00:00+07:00,265.508,mm,,,telemetry,,,
INC-01,INC,2026-09-20T19:00:00+07:00,265.240,mm,,,telemetry,,,
INC-01,INC,2026-09-20T20:00:00+07:00,265.275,mm,,,telemetry,,,
INC-01,INC,2026-09-20T21:00:00+07:00,264.945,mm,,,telemetry,,,
INC-01,INC,2026-09-20T22:00:00+07:00,264.779,mm,,,telemetry,,,
INC-01,INC,2026-09-20T23:00:00+07:00,265.032,mm,,,telemetry,,,
INC-01,INC,2026-09-21T00:00:00+07:00,264.696,mm,,,telemetry,,,
INC-01,INC,2026-09-21T01:00:00+07:00,265.097,mm,,,telemetry,,,
INC-01,INC,2026-09-21T02:00:00+07:00,265.377,mm,,,telemetry,,,
INC-01,INC,2026-09-21T03:00:00+07:00,265.410,mm,,,telemetry,,,
INC-01,INC,2026-09-21T04:00:00+07:00,265.051,mm,,,telemetry,,,
INC-01,INC,2026-09-21T05:00:00+07:00,265.033,mm,,,telemetry,,,
INC-01,INC,2026-09-21T06:00:00+07:00,265.360,mm,,,telemetry,,,
INC-01,INC,2026-09-21T07:00:00+07:00,265.062,mm,,,telemetry,,,
INC-01,INC,2026-09-21T08:00:00+07:00,265.076,mm,,,telemetry,,,
INC-01,INC,2026-09-21T09:00:00+07:00,265.313,mm,,,telemetry,,,
INC-01,INC,2026-09-21T10:00:00+07:00,264.936,mm,,,telemetry,,,
INC-01,INC,2026-09-21T11:00:00+07:00,265.145,mm,,,telemetry,,,
INC-01,INC,2026-09-21T12:00:00+07:00,265.134,mm,,,telemetry,,,
INC-01,INC,2026-09-21T13:00:00+07:00,264.632,mm,,,telemetry,,,
INC-01,INC,2026-09-21T14:00:00+07:00,265.063,mm,,,telemetry,,,
INC-01,INC,2026-09-21T15:00:00+07:00,264.881,mm,,,telemetry,,,
INC-01,INC,2026-09-21T16:00:00+07:00,265.113,mm,,,telemetry,,,
INC-01,INC,2026-09-21T17:00:00+07:00,264.957,mm,,,telemetry,,,
INC-01,INC,2026-09-21T18:00:00+07:00,265.220,mm,,,telemetry,,,
INC-01,INC,2026-09-21T19:00:00+07:00,265.293,mm,,,telemetry,,,
INC-01,INC,2026-09-21T20:00:00+07:00,265.122,mm,,,telemetry,,,
INC-01,INC,2026-09-21T21:00:00+07:00,265.102,mm,,,telemetry,,,
INC-01,INC,2026-09-21T22:00:00+07:00,265.139,mm,,,telemetry,,,
INC-01,INC,2026-09-21T23:00:00+07:00,265.261,mm,,,telemetry,,,
INC-01,INC,2026-09-22T00:00:00+07:00,265.444,mm,,,telemetry,,,
INC-01,INC,2026-09-22T00:16:20.245+07:00,265.400,mm,,,telemetry,,,
INC-02,INC,2026-08-23T02:00:00+07:00,267.992,mm,,,telemetry,,,
INC-02,INC,2026-08-23T08:00:00+07:00,268.548,mm,,,telemetry,,,
INC-02,INC,2026-08-23T14:00:00+07:00,268.361,mm,,,telemetry,,,
INC-02,INC,2026-08-23T20:00:00+07:00,268.060,mm,,,telemetry,,,
INC-02,INC,2026-08-24T02:00:00+07:00,267.694,mm,,,telemetry,,,
INC-02,INC,2026-08-24T08:00:00+07:00,268.225,mm,,,telemetry,,,
INC-02,INC,2026-08-24T14:00:00+07:00,268.131,mm,,,telemetry,,,
INC-02,INC,2026-08-24T20:00:00+07:00,267.859,mm,,,telemetry,,,
INC-02,INC,2026-08-25T02:00:00+07:00,268.149,mm,,,telemetry,,,
INC-02,INC,2026-08-25T08:00:00+07:00,268.461,mm,,,telemetry,,,
INC-02,INC,2026-08-25T14:00:00+07:00,268.248,mm,,,telemetry,,,
INC-02,INC,2026-08-25T20:00:00+07:00,268.205,mm,,,telemetry,,,
INC-02,INC,2026-08-26T02:00:00+07:00,268.068,mm,,,telemetry,,,
INC-02,INC,2026-08-26T08:00:00+07:00,268.222,mm,,,telemetry,,,
INC-02,INC,2026-08-26T14:00:00+07:00,267.980,mm,,,telemetry,,,
INC-02,INC,2026-08-26T20:00:00+07:00,268.314,mm,,,telemetry,,,
INC-02,INC,2026-08-27T02:00:00+07:00,267.977,mm,,,telemetry,,,
INC-02,INC,2026-08-27T08:00:00+07:00,268.475,mm,,,telemetry,,,
INC-02,INC,2026-08-27T14:00:00+07:00,268.766,mm,,,telemetry,,,
INC-02,INC,2026-08-27T20:00:00+07:00,268.493,mm,,,telemetry,,,
INC-02,INC,2026-08-28T02:00:00+07:00,268.264,mm,,,telemetry,,,
INC-02,INC,2026-08-28T08:00:00+07:00,268.275,mm,,,telemetry,,,
INC-02,INC,2026-08-28T14:00:00+07:00,268.440,mm,,,telemetry,,,
INC-02,INC,2026-08-28T20:00:00+07:00,268.441,mm,,,telemetry,,,
INC-02,INC,2026-08-29T02:00:00+07:00,268.163,mm,,,telemetry,,,
INC-02,INC,2026-08-29T08:00:00+07:00,268.021,mm,,,telemetry,,,
INC-02,INC,2026-08-29T14:00:00+07:00,268.508,mm,,,telemetry,,,
INC-02,INC,2026-08-29T20:00:00+07:00,268.409,mm,,,telemetry,,,
INC-02,INC,2026-08-30T02:00:00+07:00,268.379,mm,,,telemetry,,,
INC-02,INC,2026-08-30T08:00:00+07:00,268.949,mm,,,telemetry,,,
INC-02,INC,2026-08-30T14:00:00+07:00,268.229,mm,,,telemetry,,,
INC-02,INC,2026-08-30T20:00:00+07:00,268.424,mm,,,telemetry,,,
INC-02,INC,2026-08-31T02:00:00+07:00,268.694,mm,,,telemetry,,,
INC-02,INC,2026-08-31T08:00:00+07:00,268.306,mm,,,telemetry,,,
INC-02,INC,2026-08-31T14:00:00+07:00,268.722,mm,,,telemetry,,,
INC-02,INC,2026-08-31T20:00:00+07:00,268.156,mm,,,telemetry,,,
INC-02,INC,2026-09-01T02:00:00+07:00,268.222,mm,,,telemetry,,,
INC-02,INC,2026-09-01T03:00:00+07:00,268.230,mm,,,telemetry,,,
INC-02,INC,2026-09-01T04:00:00+07:00,268.505,mm,,,telemetry,,,
INC-02,INC,2026-09-01T05:00:00+07:00,268.381,mm,,,telemetry,,,
INC-02,INC,2026-09-01T06:00:00+07:00,268.288,mm,,,telemetry,,,
INC-02,INC,2026-09-01T07:00:00+07:00,268.545,mm,,,telemetry,,,
INC-02,INC,2026-09-01T08:00:00+07:00,268.186,mm,,,telemetry,,,
INC-02,INC,2026-09-01T09:00:00+07:00,268.323,mm,,,telemetry,,,
INC-02,INC,2026-09-01T10:00:00+07:00,268.664,mm,,,telemetry,,,
INC-02,INC,2026-09-01T11:00:00+07:00,268.376,mm,,,telemetry,,,
INC-02,INC,2026-09-01T12:00:00+07:00,268.336,mm,,,telemetry,,,
INC-02,INC,2026-09-01T13:00:00+07:00,268.107,mm,,,telemetry,,,
INC-02,INC,2026-09-01T14:00:00+07:00,268.511,mm,,,telemetry,,,
INC-02,INC,2026-09-01T15:00:00+07:00,268.590,mm,,,telemetry,,,
INC-02,INC,2026-09-01T16:00:00+07:00,268.642,mm,,,telemetry,,,
INC-02,INC,2026-09-01T17:00:00+07:00,268.593,mm,,,telemetry,,,
INC-02,INC,2026-09-01T18:00:00+07:00,268.838,mm,,,telemetry,,,
INC-02,INC,2026-09-01T19:00:00+07:00,268.282,mm,,,telemetry,,,
INC-02,INC,2026-09-01T20:00:00+07:00,268.442,mm,,,telemetry,,,
INC-02,INC,2026-09-01T21:00:00+07:00,268.423,mm,,,telemetry,,,
INC-02,INC,2026-09-01T22:00:00+07:00,268.351,mm,,,telemetry,,,
INC-02,INC,2026-09-01T23:00:00+07:00,268.576,mm,,,telemetry,,,
INC-02,INC,2026-09-02T00:00:00+07:00,268.191,mm,,,telemetry,,,
INC-02,INC,2026-09-02T01:00:00+07:00,268.294,mm,,,telemetry,,,
INC-02,INC,2026-09-02T02:00:00+07:00,268.231,mm,,,telemetry,,,
INC-02,INC,2026-09-02T03:00:00+07:00,268.621,mm,,,telemetry,,,
INC-02,INC,2026-09-02T04:00:00+07:00,268.198,mm,,,telemetry,,,
INC-02,INC,2026-09-02T05:00:00+07:00,268.637,mm,,,telemetry,,,
INC-02,INC,2026-09-02T06:00:00+07:00,268.347,mm,,,telemetry,,,
INC-02,INC,2026-09-02T07:00:00+07:00,268.734,mm,,,telemetry,,,
INC-02,INC,2026-09-02T08:00:00+07:00,268.744,mm,,,telemetry,,,
INC-02,INC,2026-09-02T09:00:00+07:00,268.438,mm,,,telemetry,,,
INC-02,INC,2026-09-02T10:00:00+07:00,268.663,mm,,,telemetry,,,
INC-02,INC,2026-09-02T11:00:00+07:00,268.675,mm,,,telemetry,,,
INC-02,INC,2026-09-02T12:00:00+07:00,268.226,mm,,,telemetry,,,
INC-02,INC,2026-09-02T13:00:00+07:00,268.571,mm,,,telemetry,,,
INC-02,INC,2026-09-02T14:00:00+07:00,268.832,mm,,,telemetry,,,
INC-02,INC,2026-09-02T15:00:00+07:00,268.442,mm,,,telemetry,,,
INC-02,INC,2026-09-02T16:00:00+07:00,268.726,mm,,,telemetry,,,
INC-02,INC,2026-09-02T17:00:00+07:00,268.219,mm,,,telemetry,,,
INC-02,INC,2026-09-02T18:00:00+07:00,268.720,mm,,,telemetry,,,
INC-02,INC,2026-09-02T19:00:00+07:00,268.205,mm,,,telemetry,,,
INC-02,INC,2026-09-02T20:00:00+07:00,268.382,mm,,,telemetry,,,
INC-02,INC,2026-09-02T21:00:00+07:00,268.976,mm,,,telemetry,,,
INC-02,INC,2026-09-02T22:00:00+07:00,268.993,mm,,,telemetry,,,
INC-02,INC,2026-09-02T23:00:00+07:00,268.704,mm,,,telemetry,,,
INC-02,INC,2026-09-03T00:00:00+07:00,268.500,mm,,,telemetry,,,
INC-02,INC,2026-09-03T01:00:00+07:00,268.425,mm,,,telemetry,,,
INC-02,INC,2026-09-03T02:00:00+07:00,268.372,mm,,,telemetry,,,
INC-02,INC,2026-09-03T03:00:00+07:00,268.146,mm,,,telemetry,,,
INC-02,INC,2026-09-03T04:00:00+07:00,269.038,mm,,,telemetry,,,
INC-02,INC,2026-09-03T05:00:00+07:00,268.609,mm,,,telemetry,,,
INC-02,INC,2026-09-03T06:00:00+07:00,268.289,mm,,,telemetry,,,
INC-02,INC,2026-09-03T07:00:00+07:00,268.556,mm,,,telemetry,,,
INC-02,INC,2026-09-03T08:00:00+07:00,268.736,mm,,,telemetry,,,
INC-02,INC,2026-09-03T09:00:00+07:00,268.471,mm,,,telemetry,,,
INC-02,INC,2026-09-03T10:00:00+07:00,268.806,mm,,,telemetry,,,
INC-02,INC,2026-09-03T11:00:00+07:00,268.601,mm,,,telemetry,,,
INC-02,INC,2026-09-03T12:00:00+07:00,268.496,mm,,,telemetry,,,
INC-02,INC,2026-09-03T13:00:00+07:00,268.186,mm,,,telemetry,,,
INC-02,INC,2026-09-03T14:00:00+07:00,269.004,mm,,,telemetry,,,
INC-02,INC,2026-09-03T15:00:00+07:00,268.507,mm,,,telemetry,,,
INC-02,INC,2026-09-03T16:00:00+07:00,268.690,mm,,,telemetry,,,
INC-02,INC,2026-09-03T17:00:00+07:00,268.482,mm,,,telemetry,,,
INC-02,INC,2026-09-03T18:00:00+07:00,268.596,mm,,,telemetry,,,
INC-02,INC,2026-09-03T19:00:00+07:00,268.482,mm,,,telemetry,,,
INC-02,INC,2026-09-03T20:00:00+07:00,268.183,mm,,,telemetry,,,
INC-02,INC,2026-09-03T21:00:00+07:00,268.311,mm,,,telemetry,,,
INC-02,INC,2026-09-03T22:00:00+07:00,268.358,mm,,,telemetry,,,
INC-02,INC,2026-09-03T23:00:00+07:00,268.617,mm,,,telemetry,,,
INC-02,INC,2026-09-04T00:00:00+07:00,268.706,mm,,,telemetry,,,
INC-02,INC,2026-09-04T01:00:00+07:00,268.368,mm,,,telemetry,,,
INC-02,INC,2026-09-04T02:00:00+07:00,269.067,mm,,,telemetry,,,
INC-02,INC,2026-09-04T03:00:00+07:00,268.465,mm,,,telemetry,,,
INC-02,INC,2026-09-04T04:00:00+07:00,268.738,mm,,,telemetry,,,
INC-02,INC,2026-09-04T05:00:00+07:00,268.704,mm,,,telemetry,,,
INC-02,INC,2026-09-04T06:00:00+07:00,268.616,mm,,,telemetry,,,
INC-02,INC,2026-09-04T07:00:00+07:00,268.534,mm,,,telemetry,,,
INC-02,INC,2026-09-04T08:00:00+07:00,268.825,mm,,,telemetry,,,
INC-02,INC,2026-09-04T09:00:00+07:00,268.448,mm,,,telemetry,,,
INC-02,INC,2026-09-04T10:00:00+07:00,268.567,mm,,,telemetry,,,
INC-02,INC,2026-09-04T11:00:00+07:00,268.409,mm,,,telemetry,,,
INC-02,INC,2026-09-04T12:00:00+07:00,268.705,mm,,,telemetry,,,
INC-02,INC,2026-09-04T13:00:00+07:00,268.848,mm,,,telemetry,,,
INC-02,INC,2026-09-04T14:00:00+07:00,267.826,mm,,,telemetry,,,
INC-02,INC,2026-09-04T15:00:00+07:00,268.475,mm,,,telemetry,,,
INC-02,INC,2026-09-04T16:00:00+07:00,268.251,mm,,,telemetry,,,
INC-02,INC,2026-09-04T17:00:00+07:00,268.246,mm,,,telemetry,,,
INC-02,INC,2026-09-04T18:00:00+07:00,268.169,mm,,,telemetry,,,
INC-02,INC,2026-09-04T19:00:00+07:00,268.754,mm,,,telemetry,,,
INC-02,INC,2026-09-04T20:00:00+07:00,268.495,mm,,,telemetry,,,
INC-02,INC,2026-09-04T21:00:00+07:00,268.404,mm,,,telemetry,,,
INC-02,INC,2026-09-04T22:00:00+07:00,268.541,mm,,,telemetry,,,
INC-02,INC,2026-09-04T23:00:00+07:00,268.285,mm,,,telemetry,,,
INC-02,INC,2026-09-05T00:00:00+07:00,268.250,mm,,,telemetry,,,
INC-02,INC,2026-09-05T01:00:00+07:00,268.939,mm,,,telemetry,,,
INC-02,INC,2026-09-05T02:00:00+07:00,268.919,mm,,,telemetry,,,
INC-02,INC,2026-09-05T03:00:00+07:00,268.825,mm,,,telemetry,,,
INC-02,INC,2026-09-05T04:00:00+07:00,268.076,mm,,,telemetry,,,
INC-02,INC,2026-09-05T05:00:00+07:00,268.493,mm,,,telemetry,,,
INC-02,INC,2026-09-05T06:00:00+07:00,268.337,mm,,,telemetry,,,
INC-02,INC,2026-09-05T07:00:00+07:00,268.752,mm,,,telemetry,,,
INC-02,INC,2026-09-05T08:00:00+07:00,268.462,mm,,,telemetry,,,
INC-02,INC,2026-09-05T09:00:00+07:00,268.177,mm,,,telemetry,,,
INC-02,INC,2026-09-05T10:00:00+07:00,268.452,mm,,,telemetry,,,
INC-02,INC,2026-09-05T11:00:00+07:00,268.803,mm,,,telemetry,,,
INC-02,INC,2026-09-05T12:00:00+07:00,268.286,mm,,,telemetry,,,
INC-02,INC,2026-09-05T13:00:00+07:00,268.537,mm,,,telemetry,,,
INC-02,INC,2026-09-05T14:00:00+07:00,268.108,mm,,,telemetry,,,
INC-02,INC,2026-09-05T15:00:00+07:00,268.541,mm,,,telemetry,,,
INC-02,INC,2026-09-05T16:00:00+07:00,268.557,mm,,,telemetry,,,
INC-02,INC,2026-09-05T17:00:00+07:00,268.527,mm,,,telemetry,,,
INC-02,INC,2026-09-05T18:00:00+07:00,268.540,mm,,,telemetry,,,
INC-02,INC,2026-09-05T19:00:00+07:00,268.669,mm,,,telemetry,,,
INC-02,INC,2026-09-05T20:00:00+07:00,268.588,mm,,,telemetry,,,
INC-02,INC,2026-09-05T21:00:00+07:00,268.711,mm,,,telemetry,,,
INC-02,INC,2026-09-05T22:00:00+07:00,268.287,mm,,,telemetry,,,
INC-02,INC,2026-09-05T23:00:00+07:00,269.028,mm,,,telemetry,,,
INC-02,INC,2026-09-06T00:00:00+07:00,268.749,mm,,,telemetry,,,
INC-02,INC,2026-09-06T01:00:00+07:00,268.484,mm,,,telemetry,,,
INC-02,INC,2026-09-06T02:00:00+07:00,268.403,mm,,,telemetry,,,
INC-02,INC,2026-09-06T03:00:00+07:00,268.378,mm,,,telemetry,,,
INC-02,INC,2026-09-06T04:00:00+07:00,269.004,mm,,,telemetry,,,
INC-02,INC,2026-09-06T05:00:00+07:00,268.617,mm,,,telemetry,,,
INC-02,INC,2026-09-06T06:00:00+07:00,268.178,mm,,,telemetry,,,
INC-02,INC,2026-09-06T07:00:00+07:00,268.576,mm,,,telemetry,,,
INC-02,INC,2026-09-06T08:00:00+07:00,268.550,mm,,,telemetry,,,
INC-02,INC,2026-09-06T09:00:00+07:00,268.496,mm,,,telemetry,,,
INC-02,INC,2026-09-06T10:00:00+07:00,268.395,mm,,,telemetry,,,
INC-02,INC,2026-09-06T11:00:00+07:00,268.448,mm,,,telemetry,,,
INC-02,INC,2026-09-06T12:00:00+07:00,268.502,mm,,,telemetry,,,
INC-02,INC,2026-09-06T13:00:00+07:00,268.498,mm,,,telemetry,,,
INC-02,INC,2026-09-06T14:00:00+07:00,267.865,mm,,,telemetry,,,
INC-02,INC,2026-09-06T15:00:00+07:00,268.848,mm,,,telemetry,,,
INC-02,INC,2026-09-06T16:00:00+07:00,268.802,mm,,,telemetry,,,
INC-02,INC,2026-09-06T17:00:00+07:00,269.137,mm,,,telemetry,,,
INC-02,INC,2026-09-06T18:00:00+07:00,268.996,mm,,,telemetry,,,
INC-02,INC,2026-09-06T19:00:00+07:00,268.383,mm,,,telemetry,,,
INC-02,INC,2026-09-06T20:00:00+07:00,268.728,mm,,,telemetry,,,
INC-02,INC,2026-09-06T21:00:00+07:00,268.632,mm,,,telemetry,,,
INC-02,INC,2026-09-06T22:00:00+07:00,268.637,mm,,,telemetry,,,
INC-02,INC,2026-09-06T23:00:00+07:00,268.683,mm,,,telemetry,,,
INC-02,INC,2026-09-07T00:00:00+07:00,268.610,mm,,,telemetry,,,
INC-02,INC,2026-09-07T01:00:00+07:00,268.520,mm,,,telemetry,,,
INC-02,INC,2026-09-07T02:00:00+07:00,268.476,mm,,,telemetry,,,
INC-02,INC,2026-09-07T03:00:00+07:00,268.892,mm,,,telemetry,,,
INC-02,INC,2026-09-07T04:00:00+07:00,268.779,mm,,,telemetry,,,
INC-02,INC,2026-09-07T05:00:00+07:00,268.293,mm,,,telemetry,,,
INC-02,INC,2026-09-07T06:00:00+07:00,268.678,mm,,,telemetry,,,
INC-02,INC,2026-09-07T07:00:00+07:00,268.969,mm,,,telemetry,,,
INC-02,INC,2026-09-07T08:00:00+07:00,268.872,mm,,,telemetry,,,
INC-02,INC,2026-09-07T09:00:00+07:00,268.563,mm,,,telemetry,,,
INC-02,INC,2026-09-07T10:00:00+07:00,268.792,mm,,,telemetry,,,
INC-02,INC,2026-09-07T11:00:00+07:00,268.778,mm,,,telemetry,,,
INC-02,INC,2026-09-07T12:00:00+07:00,268.571,mm,,,telemetry,,,
INC-02,INC,2026-09-07T13:00:00+07:00,268.310,mm,,,telemetry,,,
INC-02,INC,2026-09-07T14:00:00+07:00,268.467,mm,,,telemetry,,,
INC-02,INC,2026-09-07T15:00:00+07:00,268.908,mm,,,telemetry,,,
INC-02,INC,2026-09-07T16:00:00+07:00,268.884,mm,,,telemetry,,,
